views,link_name,link,publ_time,topic
163,Касым-Жомарт Токаев и президент ОАЭ провели переговоры,https://informburo.kz/novosti/kasym-zomart-tokaev-i-prezident-oae-proveli-peregovory,"17 января 2023, 16:34",#официально
826,В Алматы утвердили туристический взнос в размере 5%,https://informburo.kz/novosti/v-almaty-utverdili-turisticeskii-vznos-v-razmere-5,"17 января 2023, 16:13",#официально
1760,Владелец 35% Home Credit Bank Шмейц предложил остальным акционерам банка продать свои доли,https://informburo.kz/novosti/vladelec-35-home-credit-bank-shmejc-predlozhil-ostalnym-akcioneram-banka-prodat-svoi-doli,"17 января 2023, 15:49",#официально
11317,Украинский политик Арестович подал в отставку после скандала с ракетой в Днепре,https://informburo.kz/novosti/ukrainskii-politik-arestovic-podal-v-otstavku-posle-skandala-s-raketoi-v-dnepre,"17 января 2023, 15:43",#неонас
14865,Доллар подорожал к тенге в обменниках и на бирже,https://informburo.kz/novosti/dollar-podorozhal-k-tenge-v-obmennikah-i-na-birzhe,"17 января 2023, 15:36",#назаметку
788,Где в Алматы будут освящать воду в канун Крещения,https://informburo.kz/novosti/gde-v-almaty-budut-osvyashhat-vodu-v-kanun-kreshheniya,"17 января 2023, 15:20",#официально
6866,Американский журнал поставил Казахстан на предпоследнее место в рейтинге лучших стран для туризма,https://informburo.kz/novosti/amerikanskii-zurnal-postavil-kazaxstan-na-predposlednee-mesto-v-reitinge-lucsix-stran-dlya-turizma,"17 января 2023, 10:05",#кстати
33544,В Казахстане ввели единый платёж с зарплаты. Кто его может применять и по какой ставке,https://informburo.kz/novosti/v-kazahstane-vveli-edinyj-platyozh-s-zarplaty-kto-ego-mozhet-primenyat-i-po-kakoj-stavke,"17 января 2023, 10:00",#назаметку
2793,Население Китая сократилось впервые с 1961 года,https://informburo.kz/novosti/naselenie-kitaya-sokratilos-vpervye-s-1961-goda,"17 января 2023, 09:54",#неонас
202,"Атамекен: Финальную версию инструкции по проекту ""Комфортная школа"" не обсудили с бизнес-сообществом",https://informburo.kz/novosti/atameken-finalnuyu-versiyu-instrukcii-po-proektu-komfortnaya-skola-ne-obsudili-s-biznes-soobshhestvom,"17 января 2023, 09:47",#официально
358,Рыбакина выполнила самую быструю подачу на Australian open,https://informburo.kz/novosti/rybakina-vypolnila-samuyu-bystruyu-podacu-na-australian-open,"17 января 2023, 09:31",#цифра
492,Интерактивная карта возвращённых сельхозземель заработала в Казахстане,https://informburo.kz/novosti/interaktivnaya-karta-vozvrashhyonnyx-selxozzemel-zarabotala-v-kazaxstane,"17 января 2023, 09:02",#назаметку
1725,Новый вид мошенничества с применением нейросетей может появиться в Казахстане,https://informburo.kz/novosti/novyi-vid-mosennicestva-s-primeneniem-neirosetei-mozet-poyavitsya-v-kazaxstane,"17 января 2023, 08:45",#видео
313,В Казахстане за сутки зарегистрировали 53 случая заражения коронавирусом,https://informburo.kz/novosti/v-kazaxstane-za-sutki-zaregistrirovali-53-slucaya-zarazeniya-koronavirusom,"17 января 2023, 08:28",#цифра
10557,Что происходит в Украине. Главное к утру 17 января,https://informburo.kz/novosti/cto-proisxodit-v-ukraine-glavnoe-k-utru-17-yanvarya,"17 января 2023, 08:06",#неонас
217,IBA разрешила боксёрам с бородой принимать участие в соревнованиях,https://informburo.kz/novosti/iba-razresila-boksyoram-s-borodoi-prinimat-ucastie-v-sorevnovaniyax,"17 января 2023, 04:30",#кстати
2241,"Тракториста из Костанайской области признали виновным в лесном пожаре, в котором сгорел 91 дом",https://informburo.kz/novosti/traktorista-iz-kostanaiskoi-oblasti-priznali-vinovnym-v-lesnom-pozare-v-kotorom-sgorel-91-dom,"17 января 2023, 00:03",#официально
1153,"Россия сократила долю в уставном капитале ЕАБР, но Казахстан не стал контролирующим акционером",https://informburo.kz/novosti/rossiya-sokratila-dolyu-v-ustavnom-kapitale-eabr-no-kazaxstan-ne-stal-kontroliruyushhim-akcionerom,"16 января 2023, 23:05",#официально
1341,"Регистрация товарного знака ""Вкусно – и точка"" не означает выход на казахстанский рынок",https://informburo.kz/novosti/registraciya-tovarnogo-znaka-vkusno-i-tochka-ne-oznachaet-vyhod-na-kazahstanskij-rynok,"16 января 2023, 22:02",#кстати
14175,Кто может претендовать на льготные микрокредиты для бизнеса,https://informburo.kz/novosti/kto-mozhet-pretendovat-na-lgotnye-mikrokredity-dlya-biznesa,"16 января 2023, 21:11",#назаметку
443,Прогноз погоды на 17 января: ясно и морозно будет на большей части Казахстана,https://informburo.kz/novosti/prognoz-pogody-na-17-yanvarya-yasno-i-morozno-budet-na-bolshej-chasti-kazahstana,"16 января 2023, 21:00",#назаметку
1687,Что происходит в Украине. Главное за день 16 января,https://informburo.kz/novosti/cto-proisxodit-v-ukraine-glavnoe-za-den-16-yanvarya,"16 января 2023, 20:30",#неонас
430,В Кыргызстане ввели запрет на вывоз валюты для защиты национальных интересов,https://informburo.kz/novosti/v-kyrgyzstane-vveli-zapret-na-vyvoz-valyuty-dlya-zashhity-nacionalnyx-interesov,"16 января 2023, 20:12",#неонас
216,500 учеников павлодарской школы эвакуировали из-за короткого замыкания,https://informburo.kz/novosti/500-uchenikov-pavlodarskoj-shkoly-evakuirovali-iz-za-korotkogo-zamykaniya,"16 января 2023, 19:43",#официально
326,Токаев обсудил в ОАЭ планы по развитию портовой инфраструктуры на Каспиийском море,https://informburo.kz/novosti/tokaev-obsudil-v-oae-plany-po-razvitiyu-portovoi-infrastruktury-na-kaspiiiskom-more,"16 января 2023, 19:01",#официально
914,Количество незаконных мигрантов-казахстанцев в Южной Корее сократилось примерно на 4 тысячи,https://informburo.kz/novosti/kolicestvo-nezakonnyx-migrantov-kazaxstancev-v-yuznoi-koree-sokratilos-primerno-na-4-tysyaci,"16 января 2023, 18:44",#официально
3212,Чёрного старателя с телами погибших товарищей задержали на руднике Бестобе,https://informburo.kz/novosti/cyornogo-staratelya-s-telami-pogibsix-tovarishhei-zaderzali-na-rudnike-bestobe,"16 января 2023, 18:15",#официально
1026,Токаев: Ветер и солнце могут сделать Казахстан лидером,https://informburo.kz/novosti/tokaev-veter-i-solnce-mogut-sdelat-kazahstan-liderom,"16 января 2023, 18:10",#прямаяречь
3446,В отношении Нурлана Масимова возбудили дело о неэффективном использовании бюджетных средств,https://informburo.kz/novosti/v-otnosenii-nurlana-masimova-vozbudili-delo-o-neeffektivnom-ispolzovanii-byudzetnyx-sredstv,"16 января 2023, 18:08",#официально
224,Более 1000 рогов сайгаков изъяли в Актюбинской области,https://informburo.kz/novosti/bolee-1000-rogov-saigakov-izyali-v-aktyubinskoi-oblasti,"16 января 2023, 18:02",#видео
1153,Умерла актриса Джина Лоллобриджида,https://informburo.kz/novosti/umerla-aktrisa-dzina-lollobridzida,"16 января 2023, 17:51",Написать автору
1051,Астанчанам вновь выставили завышенные счета за свет. В акимате прокомментировали ситуацию,https://informburo.kz/novosti/astancanam-vnov-vystavili-zavysennye-sceta-za-svet-v-akimate-prokommentirovali-situaciyu,"16 января 2023, 17:49",#официально
672,МИД РК: Комиссия по делу Жанболата Мамая официально не представляет парламент Великобритании,https://informburo.kz/novosti/mid-rk-komissiya-po-delu-zanbolata-mamaya-oficialno-ne-predstavlyaet-parlament-velikobritanii,"16 января 2023, 17:41",#официально
